Sub_ID,Sess_Day,Attn_Dep,Hemifield,Sweep,Pre,Post,NL_ID
12.0,2.0,1.0,0.0,2.0,1.0,0.950593534256094,2665.0
12.0,2.0,1.0,0.0,3.0,0.9203436010238275,0.9662380364277724,2665.0
12.0,2.0,1.0,0.0,4.0,0.8014641288512242,0.8093123036717108,2665.0
12.0,2.0,1.0,0.0,5.0,0.9820948062670652,0.8596016274972248,2665.0
12.0,1.0,0.0,0.0,0.0,0.4367009514466439,0.3392647095280218,2665.0
12.0,1.0,0.0,0.0,1.0,0.7355211491200828,0.6134783916091509,2665.0
12.0,1.0,0.0,0.0,2.0,0.8354426467840542,0.8722024605039841,2665.0
12.0,1.0,0.0,0.0,3.0,0.7519979743157386,0.7992334348364774,2665.0
12.0,1.0,0.0,0.0,4.0,0.7769184771744369,0.7234343187785992,2665.0
12.0,1.0,0.0,0.0,5.0,1.0,0.8669903478004479,2665.0
13.0,2.0,1.0,0.0,0.0,0.28793379321691176,0.3909936498782548,2666.0
13.0,2.0,1.0,0.0,1.0,0.43547379601274844,0.5091814154953418,2666.0
13.0,2.0,1.0,0.0,2.0,0.5698716810331605,0.6335730791034435,2666.0
13.0,2.0,1.0,0.0,3.0,0.841088161819591,0.893369619884899,2666.0
13.0,2.0,1.0,0.0,4.0,0.9603778084717947,1.066015183245178,2666.0
13.0,2.0,1.0,0.0,5.0,1.0,1.1260315346996612,2666.0
13.0,1.0,0.0,0.0,0.0,0.21456093085699937,0.17494650210101273,2666.0
13.0,1.0,0.0,0.0,1.0,0.41090364231955423,0.32902796792839384,2666.0
13.0,1.0,0.0,0.0,2.0,0.5726685798064045,0.5566540118730045,2666.0
13.0,1.0,0.0,0.0,3.0,0.8831869699435015,0.9264198752983226,2666.0
13.0,1.0,0.0,0.0,4.0,0.9581728188014232,0.9893687991807916,2666.0
13.0,1.0,0.0,0.0,5.0,1.0,0.8940540486477769,2666.0
14.0,2.0,1.0,0.0,0.0,0.2887954722892496,0.2704753852919427,2667.0
14.0,2.0,1.0,0.0,1.0,0.5002918927260828,0.4800018807185241,2667.0
14.0,2.0,1.0,0.0,2.0,0.685709841078136,0.7559624696579035,2667.0
14.0,2.0,1.0,0.0,3.0,0.9568125462139907,1.0087921760884635,2667.0
14.0,2.0,1.0,0.0,4.0,1.0,1.0089704781003062,2667.0
14.0,2.0,1.0,0.0,5.0,0.8018094114050659,0.8527148800518322,2667.0
14.0,1.0,0.0,0.0,0.0,0.3519510415622013,0.27461590274463965,2667.0
14.0,1.0,0.0,0.0,1.0,0.5220040481509591,0.5794189629267879,2667.0
14.0,1.0,0.0,0.0,2.0,0.7719708096031421,0.8185768102746891,2667.0
14.0,1.0,0.0,0.0,3.0,0.9960389458853989,1.0988958206268655,2667.0
14.0,1.0,0.0,0.0,4.0,1.0,1.0792927898191684,2667.0
14.0,1.0,0.0,0.0,5.0,0.8788252856992214,0.9172606696684912,2667.0
15.0,2.0,1.0,0.0,0.0,0.23651966829617188,0.14496383413012642,2668.0
15.0,2.0,1.0,0.0,1.0,0.42702045892171836,0.41627735950112144,2668.0
15.0,2.0,1.0,0.0,2.0,0.5280116244400047,0.5657873068707959,2668.0
15.0,2.0,1.0,0.0,3.0,0.7210636231017361,0.7237009819098666,2668.0
15.0,2.0,1.0,0.0,4.0,0.948865930838938,0.8526930941157866,2668.0
15.0,2.0,1.0,0.0,5.0,1.0,0.8221488067465396,2668.0
15.0,1.0,0.0,0.0,0.0,0.23521277938738322,0.21141722737948243,2668.0
15.0,1.0,0.0,0.0,1.0,0.3666374894906656,0.4173380895870623,2668.0
15.0,1.0,0.0,0.0,2.0,0.5393468830579132,0.579957690191524,2668.0
15.0,1.0,0.0,0.0,3.0,0.6951965454867676,0.7599195049698384,2668.0
15.0,1.0,0.0,0.0,4.0,0.8088426086862623,0.8711392763106666,2668.0
15.0,1.0,0.0,0.0,5.0,1.0,0.907921753687965,2668.0
16.0,1.0,0.0,0.0,0.0,0.6035064154463131,0.5458461847266757,2669.0
16.0,1.0,0.0,0.0,1.0,0.7675628716234091,0.7826020023548231,2669.0
16.0,1.0,0.0,0.0,2.0,1.0,0.9712737809266285,2669.0
16.0,1.0,0.0,0.0,3.0,0.8987272159931357,0.8908932592767459,2669.0
16.0,1.0,0.0,0.0,4.0,0.5976279767853482,0.6366282921477907,2669.0
16.0,1.0,0.0,0.0,5.0,0.553648500367198,0.5682946482468413,2669.0
16.0,2.0,1.0,0.0,0.0,0.47012403563367294,0.23267096490030006,2669.0
16.0,2.0,1.0,0.0,1.0,0.6893141803777093,0.579834975813824,2669.0
16.0,2.0,1.0,0.0,2.0,0.9682187472456752,0.8297032300923061,2669.0
16.0,2.0,1.0,0.0,3.0,1.0,0.8717028021003255,2669.0
16.0,2.0,1.0,0.0,4.0,0.844560904302112,0.6792222645913025,2669.0
16.0,2.0,1.0,0.0,5.0,0.5910497904540107,0.43435348740530555,2669.0
17.0,1.0,0.0,0.0,0.0,0.18407545262685115,0.34151603137212483,2670.0
17.0,1.0,0.0,0.0,1.0,0.4610665114845491,0.49646919093249986,2670.0
17.0,1.0,0.0,0.0,2.0,0.7323376138707777,0.8258755208307376,2670.0
17.0,1.0,0.0,0.0,3.0,0.9302356021940993,0.9598150284402206,2670.0
17.0,1.0,0.0,0.0,4.0,1.0,0.9153646445847639,2670.0
17.0,1.0,0.0,0.0,5.0,0.8985165979578128,0.7414751103438807,2670.0
17.0,2.0,1.0,0.0,0.0,0.26550943852830733,0.17840923004297152,2670.0
17.0,2.0,1.0,0.0,1.0,0.5320829771043484,0.4273733099121392,2670.0
17.0,2.0,1.0,0.0,2.0,0.7549442757165865,0.7787554348796363,2670.0
17.0,2.0,1.0,0.0,3.0,0.9391451266479943,0.9804696546255128,2670.0
17.0,2.0,1.0,0.0,4.0,1.0,1.0263634973973605,2670.0
17.0,2.0,1.0,0.0,5.0,0.9178213114396687,0.8614582524886617,2670.0
18.0,2.0,1.0,0.0,0.0,0.18907598243501228,0.12241305316071277,2672.0
18.0,2.0,1.0,0.0,1.0,0.4378608844560281,0.392197911423348,2672.0
18.0,2.0,1.0,0.0,2.0,0.552178460793826,0.5313751535394212,2672.0
18.0,2.0,1.0,0.0,3.0,0.5947181050923227,0.5657235160317229,2672.0
18.0,2.0,1.0,0.0,4.0,0.691602495706362,0.6416642739373611,2672.0
18.0,2.0,1.0,0.0,5.0,1.0,0.7865194599874972,2672.0
18.0,1.0,0.0,0.0,0.0,0.17445329166561604,0.18849080064198687,2672.0
18.0,1.0,0.0,0.0,1.0,0.4171735005159169,0.4120783684665675,2672.0
18.0,1.0,0.0,0.0,2.0,0.5605510431704753,0.6007495186250589,2672.0
18.0,1.0,0.0,0.0,3.0,0.5993426389828101,0.6367428708593733,2672.0
18.0,1.0,0.0,0.0,4.0,0.7205100535773968,0.7823068265145535,2672.0
18.0,1.0,0.0,0.0,5.0,1.0,0.9839156527045877,2672.0
19.0,1.0,1.0,0.0,0.0,0.2556556983149172,0.2325652495680659,2674.0
19.0,1.0,1.0,0.0,1.0,0.47954010752205173,0.501193660482876,2674.0
19.0,1.0,1.0,0.0,2.0,0.7249893008326133,0.7928613940619029,2674.0
19.0,1.0,1.0,0.0,3.0,0.9488533637657741,1.0348487555355266,2674.0
19.0,1.0,1.0,0.0,4.0,1.0,1.002443111724592,2674.0
19.0,1.0,1.0,0.0,5.0,0.7607423263031706,0.6915717405896872,2674.0
19.0,2.0,0.0,0.0,0.0,0.33216661570465866,0.2686514112397612,2674.0
19.0,2.0,0.0,0.0,1.0,0.4170330027915187,0.5357789713601214,2674.0
19.0,2.0,0.0,0.0,2.0,0.7330898043982026,0.8553993942847412,2674.0
19.0,2.0,0.0,0.0,3.0,1.0,1.1369881969567102,2674.0
19.0,2.0,0.0,0.0,4.0,0.963504254107718,1.1559018125610387,2674.0
19.0,2.0,0.0,0.0,5.0,0.710811815215722,0.7871040273672248,2674.0
20.0,1.0,0.0,0.0,0.0,0.20184443136359445,0.23782613016106544,2676.0
20.0,1.0,0.0,0.0,1.0,0.47542140737324534,0.6965745970786743,2676.0
20.0,1.0,0.0,0.0,2.0,0.7468190327700767,1.0059307338339043,2676.0
20.0,1.0,0.0,0.0,3.0,0.8975893293675103,1.1506336302535343,2676.0
20.0,1.0,0.0,0.0,4.0,0.9404624483455682,1.117310657113124,2676.0
20.0,1.0,0.0,0.0,5.0,1.0,1.1282730266234666,2676.0
21.0,2.0,1.0,0.0,0.0,0.5449545383878327,0.4415179367643166,2677.0
21.0,2.0,1.0,0.0,1.0,0.8075281647684831,0.8470191611974256,2677.0
21.0,2.0,1.0,0.0,2.0,0.8794133234444517,1.0159032929458505,2677.0
21.0,2.0,1.0,0.0,3.0,0.6720733101443966,0.9602610727113529,2677.0
21.0,2.0,1.0,0.0,4.0,0.68629879840785,0.9620147086530187,2677.0
21.0,2.0,1.0,0.0,5.0,1.0,1.1142711543313728,2677.0
21.0,1.0,0.0,0.0,0.0,0.43428850245652484,0.41087689044155273,2677.0
21.0,1.0,0.0,0.0,1.0,0.8573720524560619,0.6647641175609895,2677.0
21.0,1.0,0.0,0.0,2.0,0.9525890199741083,0.8072112060815648,2677.0
21.0,1.0,0.0,0.0,3.0,0.8887100180624344,0.8502905901550517,2677.0
21.0,1.0,0.0,0.0,4.0,1.0,0.9996919025131563,2677.0
21.0,1.0,0.0,0.0,5.0,0.8936243091733528,1.0104479677615341,2677.0
22.0,1.0,0.0,0.0,0.0,0.8209598010030315,0.7706537632253945,2678.0
